中國石油化工 马永生_1,"https://img0.baidu.com/it/u=3270146532,1998550448&fm=253&fmt=auto&app=138&f=JPEG?w=612&h=500","氢能之辩丨中石化马永生:加快氢能发展,保障能源安全"
中國石油化工 马永生_2,"https://img0.baidu.com/it/u=1125612538,4277119069&fm=253&fmt=auto&app=120&f=JPEG?w=750&h=500",我校校友马永生任中国石油化工集团董事长党组书记
中國石油化工 马永生_3,"https://img2.baidu.com/it/u=146856194,569961202&fm=253&fmt=auto&app=120&f=JPEG?w=500&h=750",
中國石油化工 马永生_1,"https://img0.baidu.com/it/u=4048882283,4253506592&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=322","党组副书记,中国工程院院士中国石油化工集团有限公司总经理马永生"
中國石油化工 马永生_2,"https://img0.baidu.com/it/u=2717476011,74107222&fm=253&fmt=auto&app=138&f=JPEG?w=800&h=400",中国石化副总经理马永生谈加强油气科学勘探
中國石油化工 马永生_3,"https://img1.baidu.com/it/u=3057481093,2947255933&fm=253&fmt=auto&app=120&f=JPEG?w=300&h=450",马永生任中国石化股份总裁 汪东进任中国海油集团总经理
中國石油化工 陈月明_1,"https://img2.baidu.com/it/u=4060335935,3434130015&fm=253&fmt=auto&app=138&f=JPEG?w=450&h=300",陈月明-国家电网公司副总经理介绍
中國石油化工 陈月明_2,"https://img0.baidu.com/it/u=2314241408,3099145712&fm=253&fmt=auto&app=138&f=JPEG?w=300&h=203",陈月明
中國石油化工 陈月明_3,"https://img1.baidu.com/it/u=163833572,375565503&fm=253&fmt=auto&app=138&f=JPEG?w=400&h=292",陈月明教授喜迎70寿辰-中国石油大学新闻网
中國石油化工 陈月明_1,"https://img2.baidu.com/it/u=1147696398,1489349583&fm=253&fmt=auto&app=120&f=JPEG?w=800&h=606",化工
中國石油化工 陈月明_2,"https://img0.baidu.com/it/u=3568757967,4063727959&fm=253&fmt=auto&app=138&f=JPEG?w=667&h=500",化工企业
中國石油化工 陈月明_3,"https://img1.baidu.com/it/u=985226423,2734160698&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=375","戴厚良任中国石油化工集团公司董事长,党组书记"
中國石油天然氣 戴厚良_1,"https://img1.baidu.com/it/u=2280389653,3092940625&fm=253&fmt=auto&app=138&f=JPEG?w=550&h=365",中国天然气进口量在2018年增长了32%.
中國石油天然氣 戴厚良_2,"https://img1.baidu.com/it/u=2718475874,3727199570&fm=253&fmt=auto&app=120&f=JPEG?w=1080&h=719","2015年4月任中国石油天然气集团公司董事长,党组书记,2015年6月被"
中國石油天然氣 戴厚良_3,"https://img2.baidu.com/it/u=3249588518,3894935860&fm=253&fmt=auto&app=138&f=JPEG?w=621&h=500"," p>戴厚良,1963年8月20日出生于江苏省扬州市,石油化工专家, a target"
中國石油天然氣 章建华_1,"https://img2.baidu.com/it/u=1390071244,1452342136&fm=253&fmt=auto&app=138&f=JPEG?w=528&h=500","中国石油天然气集团有限公司总经理,党组副书记章建华出席奠基仪式并"
中國石油天然氣 章建华_2,"https://img1.baidu.com/it/u=2813136185,113592645&fm=253&fmt=auto&app=120&f=JPEG?w=500&h=302",章建华资料图 图片来自中国石油天然气集团官网 李向阳摄
中國石油天然氣 章建华_3,"https://img0.baidu.com/it/u=2322315064,2733419272&fm=253&fmt=auto&app=138&f=PNG?w=550&h=342",的中国石油天然气集团公司(下简称中石油)总经理职位终于迎来新掌门人
中國石油天然氣 章建华_1,"https://img0.baidu.com/it/u=4282774146,2611295468&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=333","中国石油化工集团公司党组成员,股份公司高级副总裁章建华就新《安全"
中國石油天然氣 章建华_2,"https://img0.baidu.com/it/u=3763037269,3733046469&fm=253&fmt=auto&app=138&f=JPEG?w=400&h=271","5月12日,延长石油集团董事长沈浩与中国石化股份公司高级副总裁章建华"
中國石油天然氣 章建华_3,"https://img1.baidu.com/it/u=4011622697,1663572726&fm=253&fmt=auto&app=138&f=JPEG?w=500&h=314","(李金磊)9月20日,国家能源局局长章建华在国新办发布会上说,新中国"
中國石油天然氣 黄龙_1,https://emoji.cdn.bcebos.com/yunque/hejirukou.jpg,图片合辑 - 更多高清美图
中國石油天然氣 黄龙_2,"https://img2.baidu.com/it/u=1955190443,593632143&fm=253&fmt=auto&app=138&f=JPEG?w=268&h=213",中国石油天然气集团公司
中國石油天然氣 黄龙_3,"https://img2.baidu.com/it/u=291591240,1735963693&fm=253&fmt=auto&app=138&f=JPEG?w=889&h=500",中国石油天然气运输车
